Sample	Unique Reads	Duplicate Reads
EGAR00001763657_1000IBD00611_metagenomics_1_paired_fastp_kneaddata_paired_2	6194093.0	1819462.0
EGAR00001763658_1000IBD00612_metagenomics_1_paired_fastp_kneaddata_paired_1	9341058.0	1067068.0
EGAR00001763658_1000IBD00612_metagenomics_1_paired_fastp_kneaddata_paired_2	8996289.0	1411837.0
EGAR00001763659_1000IBD00613_metagenomics_1_paired_fastp_kneaddata_paired_1	5799481.0	499852.0
EGAR00001763659_1000IBD00613_metagenomics_1_paired_fastp_kneaddata_paired_2	5806668.0	492665.0
EGAR00001763661_1000IBD00616_metagenomics_1_paired_fastp_kneaddata_paired_1	6362215.0	650619.0
EGAR00001763661_1000IBD00616_metagenomics_1_paired_fastp_kneaddata_paired_2	6375108.0	637726.0
EGAR00001763662_1000IBD00621_metagenomics_1_paired_fastp_kneaddata_paired_1	7178275.0	903932.0
EGAR00001763662_1000IBD00621_metagenomics_1_paired_fastp_kneaddata_paired_2	7193694.0	888513.0
EGAR00001763663_1000IBD00624_metagenomics_1_paired_fastp_kneaddata_paired_1	8578396.0	1524294.0
EGAR00001763663_1000IBD00624_metagenomics_1_paired_fastp_kneaddata_paired_2	8389996.0	1712694.0
EGAR00001763664_1000IBD00625_metagenomics_1_paired_fastp_kneaddata_paired_1	10505963.0	1482743.0
EGAR00001763664_1000IBD00625_metagenomics_1_paired_fastp_kneaddata_paired_2	10537630.0	1451076.0
EGAR00001763665_1000IBD00626_metagenomics_1_paired_fastp_kneaddata_paired_1	15112123.0	2944789.0
EGAR00001763665_1000IBD00626_metagenomics_1_paired_fastp_kneaddata_paired_2	15153029.0	2903883.0
EGAR00001763666_1000IBD00627_metagenomics_1_paired_fastp_kneaddata_paired_1	9498592.0	1760108.0
EGAR00001763666_1000IBD00627_metagenomics_1_paired_fastp_kneaddata_paired_2	9540082.0	1718618.0
EGAR00001763667_1000IBD00628_metagenomics_1_paired_fastp_kneaddata_paired_1	6618473.0	859272.0
EGAR00001763667_1000IBD00628_metagenomics_1_paired_fastp_kneaddata_paired_2	6659519.0	818226.0
EGAR00001763668_1000IBD00629_metagenomics_1_paired_fastp_kneaddata_paired_1	7895543.0	1044545.0
EGAR00001763668_1000IBD00629_metagenomics_1_paired_fastp_kneaddata_paired_2	7920189.0	1019899.0
EGAR00001763669_1000IBD00630_metagenomics_1_paired_fastp_kneaddata_paired_1	6218917.0	937500.0
EGAR00001763669_1000IBD00630_metagenomics_1_paired_fastp_kneaddata_paired_2	6239389.0	917028.0
EGAR00001763670_1000IBD00631_metagenomics_1_paired_fastp_kneaddata_paired_1	7972434.0	1343356.0
EGAR00001763670_1000IBD00631_metagenomics_1_paired_fastp_kneaddata_paired_2	7992157.0	1323633.0
EGAR00001763671_1000IBD00633_metagenomics_1_paired_fastp_kneaddata_paired_1	9714541.0	1812629.0
EGAR00001763671_1000IBD00633_metagenomics_1_paired_fastp_kneaddata_paired_2	9334081.0	2193089.0
EGAR00001763672_1000IBD00639_metagenomics_1_paired_fastp_kneaddata_paired_1	8565968.0	1327237.0
EGAR00001763672_1000IBD00639_metagenomics_1_paired_fastp_kneaddata_paired_2	8632943.0	1260262.0
EGAR00001763673_1000IBD00640_metagenomics_1_paired_fastp_kneaddata_paired_1	16257491.0	4660814.0
EGAR00001763673_1000IBD00640_metagenomics_1_paired_fastp_kneaddata_paired_2	16323135.0	4595170.0
EGAR00001763674_1000IBD00643_metagenomics_1_paired_fastp_kneaddata_paired_1	10804710.0	2907888.0
EGAR00001763674_1000IBD00643_metagenomics_1_paired_fastp_kneaddata_paired_2	10891124.0	2821474.0
EGAR00001763675_1000IBD00644_metagenomics_1_paired_fastp_kneaddata_paired_1	9298737.0	1130049.0
EGAR00001763675_1000IBD00644_metagenomics_1_paired_fastp_kneaddata_paired_2	9337843.0	1090943.0
EGAR00001763676_1000IBD00645_metagenomics_1_paired_fastp_kneaddata_paired_1	5799533.0	1477617.0
EGAR00001763676_1000IBD00645_metagenomics_1_paired_fastp_kneaddata_paired_2	5826884.0	1450266.0
EGAR00001763677_1000IBD00646_metagenomics_1_paired_fastp_kneaddata_paired_1	8294605.0	817061.0
EGAR00001763677_1000IBD00646_metagenomics_1_paired_fastp_kneaddata_paired_2	8150134.0	961532.0
EGAR00001763678_1000IBD00649_metagenomics_1_paired_fastp_kneaddata_paired_1	5726645.0	909462.0
EGAR00001763678_1000IBD00649_metagenomics_1_paired_fastp_kneaddata_paired_2	5734191.0	901916.0
EGAR00001763679_1000IBD00652_metagenomics_1_paired_fastp_kneaddata_paired_1	7955583.0	1259523.0
EGAR00001763679_1000IBD00652_metagenomics_1_paired_fastp_kneaddata_paired_2	7993598.0	1221508.0
EGAR00001763680_1000IBD00654_metagenomics_1_paired_fastp_kneaddata_paired_1	8812064.0	2605868.0
EGAR00001763680_1000IBD00654_metagenomics_1_paired_fastp_kneaddata_paired_2	8706747.0	2711185.0
EGAR00001763681_1000IBD00655_metagenomics_1_paired_fastp_kneaddata_paired_1	7469982.0	967399.0
EGAR00001763681_1000IBD00655_metagenomics_1_paired_fastp_kneaddata_paired_2	7266794.0	1170587.0
EGAR00001763682_1000IBD00663_metagenomics_1_paired_fastp_kneaddata_paired_1	11024813.0	2747250.0
EGAR00001763682_1000IBD00663_metagenomics_1_paired_fastp_kneaddata_paired_2	11026656.0	2745407.0
EGAR00001763683_1000IBD00666_metagenomics_1_paired_fastp_kneaddata_paired_1	4855157.0	417687.0
EGAR00001763683_1000IBD00666_metagenomics_1_paired_fastp_kneaddata_paired_2	4861235.0	411609.0
EGAR00001763684_1000IBD00670_metagenomics_1_paired_fastp_kneaddata_paired_1	7565526.0	1170176.0
EGAR00001763684_1000IBD00670_metagenomics_1_paired_fastp_kneaddata_paired_2	7602334.0	1133368.0
EGAR00001763685_1000IBD00671_metagenomics_1_paired_fastp_kneaddata_paired_1	8174130.0	497158.0
EGAR00001763685_1000IBD00671_metagenomics_1_paired_fastp_kneaddata_paired_2	7971008.0	700280.0
EGAR00001763686_1000IBD00672_metagenomics_1_paired_fastp_kneaddata_paired_1	9776290.0	1517350.0
EGAR00001763686_1000IBD00672_metagenomics_1_paired_fastp_kneaddata_paired_2	9783615.0	1510025.0
EGAR00001763687_1000IBD00673_metagenomics_1_paired_fastp_kneaddata_paired_1	14509162.0	5476426.0
EGAR00001763687_1000IBD00673_metagenomics_1_paired_fastp_kneaddata_paired_2	14733623.0	5251965.0
EGAR00001763688_1000IBD00676_metagenomics_1_paired_fastp_kneaddata_paired_1	12350805.0	4309500.0
EGAR00001763688_1000IBD00676_metagenomics_1_paired_fastp_kneaddata_paired_2	12391877.0	4268428.0
EGAR00001763689_1000IBD00682_metagenomics_1_paired_fastp_kneaddata_paired_1	8575670.0	1089956.0
EGAR00001763689_1000IBD00682_metagenomics_1_paired_fastp_kneaddata_paired_2	8622550.0	1043076.0
EGAR00001763690_1000IBD00684_metagenomics_1_paired_fastp_kneaddata_paired_1	13891484.0	3159082.0
EGAR00001763690_1000IBD00684_metagenomics_1_paired_fastp_kneaddata_paired_2	14009749.0	3040817.0
EGAR00001763692_1000IBD00686_metagenomics_1_paired_fastp_kneaddata_paired_1	10139523.0	1258776.0
EGAR00001763692_1000IBD00686_metagenomics_1_paired_fastp_kneaddata_paired_2	10129879.0	1268420.0
EGAR00001763693_1000IBD00688_metagenomics_1_paired_fastp_kneaddata_paired_1	8805277.0	1142158.0
EGAR00001763693_1000IBD00688_metagenomics_1_paired_fastp_kneaddata_paired_2	8841224.0	1106211.0
EGAR00001763694_1000IBD00689_metagenomics_1_paired_fastp_kneaddata_paired_1	4391860.0	272244.0
EGAR00001763694_1000IBD00689_metagenomics_1_paired_fastp_kneaddata_paired_2	4397639.0	266465.0
EGAR00001763695_1000IBD00690_metagenomics_1_paired_fastp_kneaddata_paired_1	5743915.0	563715.0
EGAR00001763695_1000IBD00690_metagenomics_1_paired_fastp_kneaddata_paired_2	5758846.0	548784.0
EGAR00001763696_1000IBD00692_metagenomics_1_paired_fastp_kneaddata_paired_1	8516756.0	1154126.0
EGAR00001763696_1000IBD00692_metagenomics_1_paired_fastp_kneaddata_paired_2	8325796.0	1345086.0
EGAR00001763697_1000IBD00693_metagenomics_1_paired_fastp_kneaddata_paired_1	11506657.0	2246731.0
EGAR00001763697_1000IBD00693_metagenomics_1_paired_fastp_kneaddata_paired_2	11549988.0	2203400.0
EGAR00001763699_1000IBD00695_metagenomics_1_paired_fastp_kneaddata_paired_1	4564070.0	826854.0
EGAR00001763699_1000IBD00695_metagenomics_1_paired_fastp_kneaddata_paired_2	4588687.0	802237.0
EGAR00001763701_1000IBD00698_metagenomics_1_paired_fastp_kneaddata_paired_1	9341719.0	1667219.0
EGAR00001763701_1000IBD00698_metagenomics_1_paired_fastp_kneaddata_paired_2	9407927.0	1601011.0
EGAR00001763703_1000IBD00700_metagenomics_1_paired_fastp_kneaddata_paired_1	12155453.0	2267588.0
EGAR00001763703_1000IBD00700_metagenomics_1_paired_fastp_kneaddata_paired_2	12162313.0	2260728.0
EGAR00001763704_1000IBD00701_metagenomics_1_paired_fastp_kneaddata_paired_1	11442331.0	2489721.0
EGAR00001763704_1000IBD00701_metagenomics_1_paired_fastp_kneaddata_paired_2	11490216.0	2441836.0
EGAR00001763705_1000IBD00703_metagenomics_1_paired_fastp_kneaddata_paired_1	5632500.0	658038.0
EGAR00001763705_1000IBD00703_metagenomics_1_paired_fastp_kneaddata_paired_2	5641507.0	649031.0
EGAR00001763706_1000IBD00710_metagenomics_1_paired_fastp_kneaddata_paired_1	8861354.0	1383065.0
EGAR00001763706_1000IBD00710_metagenomics_1_paired_fastp_kneaddata_paired_2	8930420.0	1313999.0
EGAR00001763707_1000IBD00713_metagenomics_1_paired_fastp_kneaddata_paired_1	5419399.0	437801.0
EGAR00001763707_1000IBD00713_metagenomics_1_paired_fastp_kneaddata_paired_2	5430319.0	426881.0
EGAR00001763708_1000IBD00726_metagenomics_1_paired_fastp_kneaddata_paired_1	7649332.0	677389.0
EGAR00001763708_1000IBD00726_metagenomics_1_paired_fastp_kneaddata_paired_2	7548722.0	777999.0
EGAR00001763710_1000IBD00976_metagenomics_1_paired_fastp_kneaddata_paired_1	8093193.0	779627.0
EGAR00001763710_1000IBD00976_metagenomics_1_paired_fastp_kneaddata_paired_2	7957281.0	915539.0
EGAR00001763711_1000IBD01011_metagenomics_1_paired_fastp_kneaddata_paired_1	7576773.0	598938.0
EGAR00001763711_1000IBD01011_metagenomics_1_paired_fastp_kneaddata_paired_2	7335136.0	840575.0
EGAR00001773296_1000IBD00018_metagenomics_1_paired_fastp_kneaddata_paired_1	6717348.0	502665.0
EGAR00001773296_1000IBD00018_metagenomics_1_paired_fastp_kneaddata_paired_2	6670516.0	549497.0
EGAR00001773297_1000IBD00040_metagenomics_1_paired_fastp_kneaddata_paired_1	9048187.0	829862.0
EGAR00001773297_1000IBD00040_metagenomics_1_paired_fastp_kneaddata_paired_2	8887446.0	990603.0
EGAR00001773298_1000IBD00098_metagenomics_1_paired_fastp_kneaddata_paired_1	7121659.0	1238639.0
EGAR00001773298_1000IBD00098_metagenomics_1_paired_fastp_kneaddata_paired_2	7142842.0	1217456.0
EGAR00001773299_1000IBD00132_metagenomics_1_paired_fastp_kneaddata_paired_1	10884034.0	1001796.0
EGAR00001773299_1000IBD00132_metagenomics_1_paired_fastp_kneaddata_paired_2	10575707.0	1310123.0
EGAR00001773300_1000IBD00174_metagenomics_1_paired_fastp_kneaddata_paired_1	7994811.0	730182.0
EGAR00001773300_1000IBD00174_metagenomics_1_paired_fastp_kneaddata_paired_2	7851499.0	873494.0
EGAR00001773301_1000IBD00177_metagenomics_1_paired_fastp_kneaddata_paired_1	12359018.0	2092828.0
EGAR00001773301_1000IBD00177_metagenomics_1_paired_fastp_kneaddata_paired_2	11722240.0	2729606.0
EGAR00001773302_1000IBD00196_metagenomics_1_paired_fastp_kneaddata_paired_1	7144760.0	499530.0
EGAR00001773302_1000IBD00196_metagenomics_1_paired_fastp_kneaddata_paired_2	7096705.0	547585.0
EGAR00001773303_1000IBD00216_metagenomics_1_paired_fastp_kneaddata_paired_1	8176086.0	876023.0
EGAR00001773303_1000IBD00216_metagenomics_1_paired_fastp_kneaddata_paired_2	8025474.0	1026635.0
EGAR00001773304_1000IBD00278_metagenomics_1_paired_fastp_kneaddata_paired_1	7820684.0	1023749.0
EGAR00001773304_1000IBD00278_metagenomics_1_paired_fastp_kneaddata_paired_2	7632990.0	1211443.0
EGAR00001773305_1000IBD00331_metagenomics_1_paired_fastp_kneaddata_paired_1	11665035.0	1721481.0
EGAR00001773305_1000IBD00331_metagenomics_1_paired_fastp_kneaddata_paired_2	11143798.0	2242718.0
EGAR00001773306_1000IBD00363_metagenomics_1_paired_fastp_kneaddata_paired_1	6840531.0	561556.0
EGAR00001773306_1000IBD00363_metagenomics_1_paired_fastp_kneaddata_paired_2	6762156.0	639931.0
EGAR00001773307_1000IBD00385_metagenomics_1_paired_fastp_kneaddata_paired_1	7279638.0	763878.0
EGAR00001773307_1000IBD00385_metagenomics_1_paired_fastp_kneaddata_paired_2	7172402.0	871114.0
EGAR00001773308_1000IBD00387_metagenomics_1_paired_fastp_kneaddata_paired_1	8044834.0	629521.0
EGAR00001773308_1000IBD00387_metagenomics_1_paired_fastp_kneaddata_paired_2	7924375.0	749980.0
EGAR00001773309_1000IBD00394_metagenomics_1_paired_fastp_kneaddata_paired_1	8896312.0	882743.0
EGAR00001773309_1000IBD00394_metagenomics_1_paired_fastp_kneaddata_paired_2	8738941.0	1040114.0
EGAR00001773310_1000IBD00409_metagenomics_1_paired_fastp_kneaddata_paired_1	6350028.0	538418.0
EGAR00001773310_1000IBD00409_metagenomics_1_paired_fastp_kneaddata_paired_2	6277089.0	611357.0
EGAR00001773311_1000IBD00428_metagenomics_1_paired_fastp_kneaddata_paired_1	5462801.0	388839.0
EGAR00001773311_1000IBD00428_metagenomics_1_paired_fastp_kneaddata_paired_2	5416552.0	435088.0
EGAR00001773312_1000IBD00435_metagenomics_1_paired_fastp_kneaddata_paired_1	6788112.0	965161.0
EGAR00001773312_1000IBD00435_metagenomics_1_paired_fastp_kneaddata_paired_2	6646843.0	1106430.0
EGAR00001773313_1000IBD00476_metagenomics_1_paired_fastp_kneaddata_paired_1	13070747.0	1185971.0
EGAR00001773313_1000IBD00476_metagenomics_1_paired_fastp_kneaddata_paired_2	12641410.0	1615308.0
EGAR00001773314_1000IBD00480_metagenomics_1_paired_fastp_kneaddata_paired_1	6520118.0	501911.0
EGAR00001773314_1000IBD00480_metagenomics_1_paired_fastp_kneaddata_paired_2	6462064.0	559965.0
EGAR00001773315_1000IBD00487_metagenomics_1_paired_fastp_kneaddata_paired_1	5496162.0	783866.0
EGAR00001773315_1000IBD00487_metagenomics_1_paired_fastp_kneaddata_paired_2	5403064.0	876964.0
EGAR00001773316_1000IBD00490_metagenomics_1_paired_fastp_kneaddata_paired_1	3277589.0	516676.0
EGAR00001773316_1000IBD00490_metagenomics_1_paired_fastp_kneaddata_paired_2	3295752.0	498513.0
EGAR00001773317_1000IBD00497_metagenomics_1_paired_fastp_kneaddata_paired_1	7886317.0	618132.0
EGAR00001773317_1000IBD00497_metagenomics_1_paired_fastp_kneaddata_paired_2	7784737.0	719712.0
EGAR00001773318_1000IBD00560_metagenomics_1_paired_fastp_kneaddata_paired_1	9705377.0	881135.0
EGAR00001773318_1000IBD00560_metagenomics_1_paired_fastp_kneaddata_paired_2	9491134.0	1095378.0
EGAR00001773319_1000IBD00571_metagenomics_1_paired_fastp_kneaddata_paired_1	8758215.0	839778.0
EGAR00001773319_1000IBD00571_metagenomics_1_paired_fastp_kneaddata_paired_2	8575761.0	1022232.0
EGAR00001773320_1000IBD00581_metagenomics_1_paired_fastp_kneaddata_paired_1	5407810.0	1985183.0
EGAR00001773320_1000IBD00581_metagenomics_1_paired_fastp_kneaddata_paired_2	5066398.0	2326595.0
EGAR00001773321_1000IBD00605_metagenomics_1_paired_fastp_kneaddata_paired_1	8456391.0	766252.0
EGAR00001773321_1000IBD00605_metagenomics_1_paired_fastp_kneaddata_paired_2	8322668.0	899975.0
EGAR00001773322_1000IBD00614_metagenomics_1_paired_fastp_kneaddata_paired_1	11178630.0	1223283.0
EGAR00001773322_1000IBD00614_metagenomics_1_paired_fastp_kneaddata_paired_2	10814432.0	1587481.0
EGAR00001773323_1000IBD00637_metagenomics_1_paired_fastp_kneaddata_paired_1	9736346.0	965496.0
EGAR00001773323_1000IBD00637_metagenomics_1_paired_fastp_kneaddata_paired_2	9493572.0	1208270.0
EGAR00001773324_1000IBD00641_metagenomics_1_paired_fastp_kneaddata_paired_1	8114252.0	1316915.0
EGAR00001773324_1000IBD00641_metagenomics_1_paired_fastp_kneaddata_paired_2	7905996.0	1525171.0
EGAR00001773325_1000IBD00653_metagenomics_1_paired_fastp_kneaddata_paired_1	8861418.0	1267368.0
EGAR00001773325_1000IBD00653_metagenomics_1_paired_fastp_kneaddata_paired_2	8597221.0	1531565.0
EGAR00001773326_1000IBD00662_metagenomics_1_paired_fastp_kneaddata_paired_1	8270781.0	728770.0
EGAR00001773326_1000IBD00662_metagenomics_1_paired_fastp_kneaddata_paired_2	8142908.0	856643.0
EGAR00001773327_1000IBD00664_metagenomics_1_paired_fastp_kneaddata_paired_1	8540016.0	624402.0
EGAR00001773327_1000IBD00664_metagenomics_1_paired_fastp_kneaddata_paired_2	8394731.0	769687.0
EGAR00001773328_1000IBD00667_metagenomics_1_paired_fastp_kneaddata_paired_1	8108608.0	900030.0
EGAR00001773328_1000IBD00667_metagenomics_1_paired_fastp_kneaddata_paired_2	7914231.0	1094407.0
EGAR00001773329_1000IBD00669_metagenomics_1_paired_fastp_kneaddata_paired_1	4891603.0	736519.0
EGAR00001773329_1000IBD00669_metagenomics_1_paired_fastp_kneaddata_paired_2	4834343.0	793779.0
EGAR00001773330_1000IBD00675_metagenomics_1_paired_fastp_kneaddata_paired_1	6218934.0	1147436.0
EGAR00001773330_1000IBD00675_metagenomics_1_paired_fastp_kneaddata_paired_2	6077371.0	1288999.0
EGAR00001773331_1000IBD00679_metagenomics_1_paired_fastp_kneaddata_paired_1	6812896.0	815791.0
EGAR00001773331_1000IBD00679_metagenomics_1_paired_fastp_kneaddata_paired_2	6698043.0	930644.0
EGAR00001773332_1000IBD00680_metagenomics_1_paired_fastp_kneaddata_paired_1	8246089.0	692126.0
EGAR00001773332_1000IBD00680_metagenomics_1_paired_fastp_kneaddata_paired_2	8124996.0	813219.0
EGAR00001773333_1000IBD00681_metagenomics_1_paired_fastp_kneaddata_paired_1	7956024.0	712737.0
EGAR00001773333_1000IBD00681_metagenomics_1_paired_fastp_kneaddata_paired_2	7830128.0	838633.0
EGAR00001773334_1000IBD00683_metagenomics_1_paired_fastp_kneaddata_paired_1	8064203.0	552224.0
EGAR00001773334_1000IBD00683_metagenomics_1_paired_fastp_kneaddata_paired_2	7997383.0	619044.0
EGAR00001773335_1000IBD00691_metagenomics_1_paired_fastp_kneaddata_paired_1	8086915.0	826497.0
EGAR00001773335_1000IBD00691_metagenomics_1_paired_fastp_kneaddata_paired_2	7962892.0	950520.0
EGAR00001773336_1000IBD00702_metagenomics_1_paired_fastp_kneaddata_paired_1	9515997.0	1525499.0
EGAR00001773336_1000IBD00702_metagenomics_1_paired_fastp_kneaddata_paired_2	9161007.0	1880489.0
EGAR00001773337_1000IBD00705_metagenomics_1_paired_fastp_kneaddata_paired_1	8455189.0	1503883.0
EGAR00001773337_1000IBD00705_metagenomics_1_paired_fastp_kneaddata_paired_2	8158585.0	1800487.0
EGAR00001773338_1000IBD00708_metagenomics_1_paired_fastp_kneaddata_paired_1	7065451.0	552265.0
EGAR00001773338_1000IBD00708_metagenomics_1_paired_fastp_kneaddata_paired_2	6963393.0	654323.0
EGAR00001773339_1000IBD00711_metagenomics_1_paired_fastp_kneaddata_paired_1	9491194.0	2426059.0
EGAR00001773339_1000IBD00711_metagenomics_1_paired_fastp_kneaddata_paired_2	8881256.0	3035997.0
EGAR00001773340_1000IBD00715_metagenomics_1_paired_fastp_kneaddata_paired_1	8377426.0	1190995.0
EGAR00001773340_1000IBD00715_metagenomics_1_paired_fastp_kneaddata_paired_2	8111066.0	1457355.0
EGAR00001773341_1000IBD00720_metagenomics_1_paired_fastp_kneaddata_paired_1	10839229.0	1153713.0
EGAR00001773341_1000IBD00720_metagenomics_1_paired_fastp_kneaddata_paired_2	10584865.0	1408077.0
EGAR00001773342_1000IBD00722_metagenomics_1_paired_fastp_kneaddata_paired_1	5315722.0	336256.0
EGAR00001773342_1000IBD00722_metagenomics_1_paired_fastp_kneaddata_paired_2	5291617.0	360361.0
EGAR00001773343_1000IBD00723_metagenomics_1_paired_fastp_kneaddata_paired_1	6074474.0	1839929.0
EGAR00001773343_1000IBD00723_metagenomics_1_paired_fastp_kneaddata_paired_2	5812311.0	2102092.0
EGAR00001773344_1000IBD01328_metagenomics_1_paired_fastp_kneaddata_paired_1	9574200.0	1467578.0
EGAR00001773344_1000IBD01328_metagenomics_1_paired_fastp_kneaddata_paired_2	9189057.0	1852721.0
EGAR00001773345_1000IBD01329_metagenomics_1_paired_fastp_kneaddata_paired_1	9351311.0	656108.0
EGAR00001773345_1000IBD01329_metagenomics_1_paired_fastp_kneaddata_paired_2	9215161.0	792258.0
EGAR00001773346_1000IBD01330_metagenomics_1_paired_fastp_kneaddata_paired_1	7779237.0	608783.0
EGAR00001773346_1000IBD01330_metagenomics_1_paired_fastp_kneaddata_paired_2	7669062.0	718958.0
EGAR00001773347_1000IBD01332_metagenomics_1_paired_fastp_kneaddata_paired_1	5611688.0	896147.0
EGAR00001773347_1000IBD01332_metagenomics_1_paired_fastp_kneaddata_paired_2	5520165.0	987670.0
